seed,episode,split,method,true_mass,true_friction,chosen_action,success,final_distance,violation,effort,energy,oracle_energy,energy_regret,ablation
2,15,obstacle_shift,nominal_rollout_mpc,0.1200,0.7000,10,0.0000,0.1797,0.0000,0.3178,0.1893,0.1893,0.0000,False
2,15,obstacle_shift,robust_worst_case_mpc,0.1200,0.7000,10,0.0000,0.1797,0.0000,0.3178,0.1893,0.1893,0.0000,False
2,15,obstacle_shift,mlp_energy_scorer,0.1200,0.7000,10,0.0000,0.1797,0.0000,0.3178,0.1893,0.1893,0.0000,False
2,15,obstacle_shift,transformer_energy_scorer,0.1200,0.7000,10,0.0000,0.1797,0.0000,0.3178,0.1893,0.1893,0.0000,False
2,15,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.7000,10,0.0000,0.1797,0.0000,0.3178,0.1893,0.1893,0.0000,False
3,0,obstacle_shift,random_candidate,0.1000,0.4500,6,0.0000,0.0767,1.0000,0.3657,0.3877,0.1559,0.2318,False
3,0,obstacle_shift,geometric_greedy,0.1000,0.4500,5,0.0000,0.2072,0.0000,0.4740,0.2214,0.1559,0.0655,False
3,0,obstacle_shift,nominal_rollout_mpc,0.1000,0.4500,6,0.0000,0.0767,1.0000,0.3657,0.3877,0.1559,0.2318,False
3,0,obstacle_shift,robust_worst_case_mpc,0.1000,0.4500,4,0.0000,0.1449,0.0000,0.3657,0.1559,0.1559,0.0000,False
3,0,obstacle_shift,mlp_energy_scorer,0.1000,0.4500,4,0.0000,0.1449,0.0000,0.3657,0.1559,0.1559,0.0000,False
3,0,obstacle_shift,transformer_energy_scorer,0.1000,0.4500,4,0.0000,0.1449,0.0000,0.3657,0.1559,0.1559,0.0000,False
3,0,obstacle_shift,oracle_mujoco_rollout_selector,0.1000,0.4500,4,0.0000,0.1449,0.0000,0.3657,0.1559,0.1559,0.0000,False
3,1,obstacle_shift,random_candidate,0.1600,0.9500,8,1.0000,0.0263,0.0000,0.3540,0.0369,0.0369,0.0000,False
3,1,obstacle_shift,geometric_greedy,0.1600,0.9500,7,0.0000,0.1965,0.0000,0.4574,0.2102,0.0369,0.1733,False
3,1,obstacle_shift,nominal_rollout_mpc,0.1600,0.9500,8,1.0000,0.0263,0.0000,0.3540,0.0369,0.0369,0.0000,False
3,1,obstacle_shift,robust_worst_case_mpc,0.1600,0.9500,8,1.0000,0.0263,0.0000,0.3540,0.0369,0.0369,0.0000,False
3,1,obstacle_shift,mlp_energy_scorer,0.1600,0.9500,8,1.0000,0.0263,0.0000,0.3540,0.0369,0.0369,0.0000,False
3,1,obstacle_shift,transformer_energy_scorer,0.1600,0.9500,8,1.0000,0.0263,0.0000,0.3540,0.0369,0.0369,0.0000,False
3,1,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.9500,8,1.0000,0.0263,0.0000,0.3540,0.0369,0.0369,0.0000,False
3,2,obstacle_shift,random_candidate,0.1600,0.7000,11,0.0000,0.1985,1.0000,0.4806,0.5130,0.0574,0.4556,False
3,2,obstacle_shift,geometric_greedy,0.1600,0.7000,7,0.0000,0.1803,0.0000,0.4918,0.1950,0.0574,0.1376,False
3,2,obstacle_shift,nominal_rollout_mpc,0.1600,0.7000,8,1.0000,0.0461,0.0000,0.3763,0.0574,0.0574,0.0000,False
3,2,obstacle_shift,robust_worst_case_mpc,0.1600,0.7000,8,1.0000,0.0461,0.0000,0.3763,0.0574,0.0574,0.0000,False
3,2,obstacle_shift,mlp_energy_scorer,0.1600,0.7000,8,1.0000,0.0461,0.0000,0.3763,0.0574,0.0574,0.0000,False
3,2,obstacle_shift,transformer_energy_scorer,0.1600,0.7000,8,1.0000,0.0461,0.0000,0.3763,0.0574,0.0574,0.0000,False
3,2,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.7000,8,1.0000,0.0461,0.0000,0.3763,0.0574,0.0574,0.0000,False
3,3,obstacle_shift,random_candidate,0.1000,0.4500,13,0.0000,0.4389,0.0000,0.5549,0.4555,0.2363,0.2193,False
3,3,obstacle_shift,geometric_greedy,0.1000,0.4500,10,0.0000,0.2236,0.0000,0.4224,0.2363,0.2363,0.0000,False
3,3,obstacle_shift,nominal_rollout_mpc,0.1000,0.4500,10,0.0000,0.2236,0.0000,0.4224,0.2363,0.2363,0.0000,False
3,3,obstacle_shift,robust_worst_case_mpc,0.1000,0.4500,10,0.0000,0.2236,0.0000,0.4224,0.2363,0.2363,0.0000,False
3,3,obstacle_shift,mlp_energy_scorer,0.1000,0.4500,10,0.0000,0.2236,0.0000,0.4224,0.2363,0.2363,0.0000,False
3,3,obstacle_shift,transformer_energy_scorer,0.1000,0.4500,10,0.0000,0.2236,0.0000,0.4224,0.2363,0.2363,0.0000,False
3,3,obstacle_shift,oracle_mujoco_rollout_selector,0.1000,0.4500,10,0.0000,0.2236,0.0000,0.4224,0.2363,0.2363,0.0000,False
3,4,obstacle_shift,random_candidate,0.1600,0.4500,4,0.0000,0.0930,0.0000,0.3917,0.1048,0.1048,0.0000,False
3,4,obstacle_shift,geometric_greedy,0.1600,0.4500,2,0.0000,0.2513,0.0000,0.3876,0.2629,0.1048,0.1581,False
3,4,obstacle_shift,nominal_rollout_mpc,0.1600,0.4500,4,0.0000,0.0930,0.0000,0.3917,0.1048,0.1048,0.0000,False
3,4,obstacle_shift,robust_worst_case_mpc,0.1600,0.4500,4,0.0000,0.0930,0.0000,0.3917,0.1048,0.1048,0.0000,False
3,4,obstacle_shift,mlp_energy_scorer,0.1600,0.4500,4,0.0000,0.0930,0.0000,0.3917,0.1048,0.1048,0.0000,False
3,4,obstacle_shift,transformer_energy_scorer,0.1600,0.4500,4,0.0000,0.0930,0.0000,0.3917,0.1048,0.1048,0.0000,False
3,4,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.4500,4,0.0000,0.0930,0.0000,0.3917,0.1048,0.1048,0.0000,False
3,5,obstacle_shift,random_candidate,0.1200,0.7000,1,0.0000,0.4196,1.0000,0.4327,0.7326,0.0752,0.6574,False
3,5,obstacle_shift,geometric_greedy,0.1200,0.7000,9,0.0000,0.1968,0.0000,0.4328,0.2097,0.0752,0.1345,False
3,5,obstacle_shift,nominal_rollout_mpc,0.1200,0.7000,8,1.0000,0.0651,0.0000,0.3365,0.0752,0.0752,0.0000,False
3,5,obstacle_shift,robust_worst_case_mpc,0.1200,0.7000,8,1.0000,0.0651,0.0000,0.3365,0.0752,0.0752,0.0000,False
3,5,obstacle_shift,mlp_energy_scorer,0.1200,0.7000,8,1.0000,0.0651,0.0000,0.3365,0.0752,0.0752,0.0000,False
3,5,obstacle_shift,transformer_energy_scorer,0.1200,0.7000,8,1.0000,0.0651,0.0000,0.3365,0.0752,0.0752,0.0000,False
3,5,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.7000,8,1.0000,0.0651,0.0000,0.3365,0.0752,0.0752,0.0000,False
3,6,obstacle_shift,random_candidate,0.1000,0.4500,12,0.0000,0.3005,0.0000,0.3482,0.3109,0.0954,0.2155,False
3,6,obstacle_shift,geometric_greedy,0.1000,0.4500,9,0.0000,0.1894,0.0000,0.4554,0.2031,0.0954,0.1077,False
3,6,obstacle_shift,nominal_rollout_mpc,0.1000,0.4500,8,0.0000,0.0850,0.0000,0.3452,0.0954,0.0954,0.0000,False
3,6,obstacle_shift,robust_worst_case_mpc,0.1000,0.4500,8,0.0000,0.0850,0.0000,0.3452,0.0954,0.0954,0.0000,False
3,6,obstacle_shift,mlp_energy_scorer,0.1000,0.4500,8,0.0000,0.0850,0.0000,0.3452,0.0954,0.0954,0.0000,False
3,6,obstacle_shift,transformer_energy_scorer,0.1000,0.4500,8,0.0000,0.0850,0.0000,0.3452,0.0954,0.0954,0.0000,False
3,6,obstacle_shift,oracle_mujoco_rollout_selector,0.1000,0.4500,8,0.0000,0.0850,0.0000,0.3452,0.0954,0.0954,0.0000,False
3,7,obstacle_shift,random_candidate,0.1000,0.9500,6,1.0000,0.0594,0.0000,0.3332,0.0694,0.0694,0.0000,False
3,7,obstacle_shift,geometric_greedy,0.1000,0.9500,7,0.0000,0.1764,0.0000,0.4358,0.1894,0.0694,0.1201,False
3,7,obstacle_shift,nominal_rollout_mpc,0.1000,0.9500,6,1.0000,0.0594,0.0000,0.3332,0.0694,0.0694,0.0000,False
3,7,obstacle_shift,robust_worst_case_mpc,0.1000,0.9500,6,1.0000,0.0594,0.0000,0.3332,0.0694,0.0694,0.0000,False
3,7,obstacle_shift,mlp_energy_scorer,0.1000,0.9500,6,1.0000,0.0594,0.0000,0.3332,0.0694,0.0694,0.0000,False
3,7,obstacle_shift,transformer_energy_scorer,0.1000,0.9500,6,1.0000,0.0594,0.0000,0.3332,0.0694,0.0694,0.0000,False
3,7,obstacle_shift,oracle_mujoco_rollout_selector,0.1000,0.9500,6,1.0000,0.0594,0.0000,0.3332,0.0694,0.0694,0.0000,False
3,8,obstacle_shift,random_candidate,0.1200,0.7000,5,0.0000,0.1947,1.0000,0.4368,0.5078,0.0898,0.4180,False
3,8,obstacle_shift,geometric_greedy,0.1200,0.7000,9,0.0000,0.2166,0.0000,0.4394,0.2298,0.0898,0.1400,False
3,8,obstacle_shift,nominal_rollout_mpc,0.1200,0.7000,8,0.0000,0.0796,0.0000,0.3410,0.0898,0.0898,0.0000,False
3,8,obstacle_shift,robust_worst_case_mpc,0.1200,0.7000,8,0.0000,0.0796,0.0000,0.3410,0.0898,0.0898,0.0000,False
3,8,obstacle_shift,mlp_energy_scorer,0.1200,0.7000,8,0.0000,0.0796,0.0000,0.3410,0.0898,0.0898,0.0000,False
3,8,obstacle_shift,transformer_energy_scorer,0.1200,0.7000,8,0.0000,0.0796,0.0000,0.3410,0.0898,0.0898,0.0000,False
3,8,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.7000,8,0.0000,0.0796,0.0000,0.3410,0.0898,0.0898,0.0000,False
3,9,obstacle_shift,random_candidate,0.1600,0.7000,4,0.0000,0.1484,0.0000,0.4087,0.1607,0.1607,0.0000,False
3,9,obstacle_shift,geometric_greedy,0.1600,0.7000,2,0.0000,0.2250,0.0000,0.4199,0.2376,0.1607,0.0769,False
3,9,obstacle_shift,nominal_rollout_mpc,0.1600,0.7000,4,0.0000,0.1484,0.0000,0.4087,0.1607,0.1607,0.0000,False
3,9,obstacle_shift,robust_worst_case_mpc,0.1600,0.7000,2,0.0000,0.2250,0.0000,0.4199,0.2376,0.1607,0.0769,False
3,9,obstacle_shift,mlp_energy_scorer,0.1600,0.7000,4,0.0000,0.1484,0.0000,0.4087,0.1607,0.1607,0.0000,False
3,9,obstacle_shift,transformer_energy_scorer,0.1600,0.7000,4,0.0000,0.1484,0.0000,0.4087,0.1607,0.1607,0.0000,False
3,9,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.7000,4,0.0000,0.1484,0.0000,0.4087,0.1607,0.1607,0.0000,False
3,10,obstacle_shift,random_candidate,0.1600,0.9500,3,0.0000,0.2823,0.0000,0.4871,0.2969,0.0732,0.2238,False
3,10,obstacle_shift,geometric_greedy,0.1600,0.9500,7,0.0000,0.1579,0.0000,0.4898,0.1726,0.0732,0.0994,False
3,10,obstacle_shift,nominal_rollout_mpc,0.1600,0.9500,4,0.0000,0.0930,0.0000,0.3727,0.1041,0.0732,0.0310,False
3,10,obstacle_shift,robust_worst_case_mpc,0.1600,0.9500,4,0.0000,0.0930,0.0000,0.3727,0.1041,0.0732,0.0310,False
3,10,obstacle_shift,mlp_energy_scorer,0.1600,0.9500,4,0.0000,0.0930,0.0000,0.3727,0.1041,0.0732,0.0310,False
3,10,obstacle_shift,transformer_energy_scorer,0.1600,0.9500,6,1.0000,0.0623,0.0000,0.3646,0.0732,0.0732,0.0000,False
3,10,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.9500,6,1.0000,0.0623,0.0000,0.3646,0.0732,0.0732,0.0000,False
3,11,obstacle_shift,random_candidate,0.1200,0.4500,1,0.0000,0.4735,0.0000,0.5827,0.4910,0.0947,0.3963,False
3,11,obstacle_shift,geometric_greedy,0.1200,0.4500,7,0.0000,0.2583,0.0000,0.5844,0.2758,0.0947,0.1812,False
3,11,obstacle_shift,nominal_rollout_mpc,0.1200,0.4500,6,0.0000,0.0820,0.0000,0.4223,0.0947,0.0947,0.0000,False
3,11,obstacle_shift,robust_worst_case_mpc,0.1200,0.4500,6,0.0000,0.0820,0.0000,0.4223,0.0947,0.0947,0.0000,False
3,11,obstacle_shift,mlp_energy_scorer,0.1200,0.4500,6,0.0000,0.0820,0.0000,0.4223,0.0947,0.0947,0.0000,False
3,11,obstacle_shift,transformer_energy_scorer,0.1200,0.4500,6,0.0000,0.0820,0.0000,0.4223,0.0947,0.0947,0.0000,False
3,11,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.4500,6,0.0000,0.0820,0.0000,0.4223,0.0947,0.0947,0.0000,False
3,12,obstacle_shift,random_candidate,0.1200,0.7000,7,0.0000,0.0657,1.0000,0.4482,0.3792,0.2250,0.1542,False
3,12,obstacle_shift,geometric_greedy,0.1200,0.7000,0,0.0000,0.2875,0.0000,0.3464,0.2979,0.2250,0.0729,False
3,12,obstacle_shift,nominal_rollout_mpc,0.1200,0.7000,2,0.0000,0.2147,0.0000,0.3424,0.2250,0.2250,0.0000,False
3,12,obstacle_shift,robust_worst_case_mpc,0.1200,0.7000,0,0.0000,0.2875,0.0000,0.3464,0.2979,0.2250,0.0729,False
3,12,obstacle_shift,mlp_energy_scorer,0.1200,0.7000,2,0.0000,0.2147,0.0000,0.3424,0.2250,0.2250,0.0000,False
3,12,obstacle_shift,transformer_energy_scorer,0.1200,0.7000,2,0.0000,0.2147,0.0000,0.3424,0.2250,0.2250,0.0000,False
3,12,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.7000,2,0.0000,0.2147,0.0000,0.3424,0.2250,0.2250,0.0000,False
3,13,obstacle_shift,random_candidate,0.1200,0.9500,4,1.0000,0.0453,0.0000,0.4019,0.0573,0.0573,0.0000,False
3,13,obstacle_shift,geometric_greedy,0.1200,0.9500,7,0.0000,0.1183,0.0000,0.5191,0.1339,0.0573,0.0766,False
3,13,obstacle_shift,nominal_rollout_mpc,0.1200,0.9500,4,1.0000,0.0453,0.0000,0.4019,0.0573,0.0573,0.0000,False
3,13,obstacle_shift,robust_worst_case_mpc,0.1200,0.9500,4,1.0000,0.0453,0.0000,0.4019,0.0573,0.0573,0.0000,False
3,13,obstacle_shift,mlp_energy_scorer,0.1200,0.9500,4,1.0000,0.0453,0.0000,0.4019,0.0573,0.0573,0.0000,False
3,13,obstacle_shift,transformer_energy_scorer,0.1200,0.9500,6,1.0000,0.0740,0.0000,0.4031,0.0860,0.0573,0.0287,False
3,13,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.9500,4,1.0000,0.0453,0.0000,0.4019,0.0573,0.0573,0.0000,False
3,14,obstacle_shift,random_candidate,0.1200,0.4500,1,0.0000,0.4058,1.0000,0.4305,0.7187,0.0879,0.6308,False
3,14,obstacle_shift,geometric_greedy,0.1200,0.4500,9,0.0000,0.1975,0.0000,0.4239,0.2102,0.0879,0.1223,False
3,14,obstacle_shift,nominal_rollout_mpc,0.1200,0.4500,8,0.0000,0.0780,0.0000,0.3304,0.0879,0.0879,0.0000,False
3,14,obstacle_shift,robust_worst_case_mpc,0.1200,0.4500,8,0.0000,0.0780,0.0000,0.3304,0.0879,0.0879,0.0000,False
3,14,obstacle_shift,mlp_energy_scorer,0.1200,0.4500,8,0.0000,0.0780,0.0000,0.3304,0.0879,0.0879,0.0000,False
3,14,obstacle_shift,transformer_energy_scorer,0.1200,0.4500,8,0.0000,0.0780,0.0000,0.3304,0.0879,0.0879,0.0000,False
3,14,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.4500,8,0.0000,0.0780,0.0000,0.3304,0.0879,0.0879,0.0000,False
3,15,obstacle_shift,random_candidate,0.1000,0.7000,13,0.0000,0.6493,1.0000,0.5095,0.9646,0.0879,0.8767,False
3,15,obstacle_shift,geometric_greedy,0.1000,0.7000,5,0.0000,0.2201,0.0000,0.5016,0.2351,0.0879,0.1472,False
3,15,obstacle_shift,nominal_rollout_mpc,0.1000,0.7000,8,0.0000,0.0368,1.0000,0.3845,0.3483,0.0879,0.2605,False
3,15,obstacle_shift,robust_worst_case_mpc,0.1000,0.7000,6,0.0000,0.0763,0.0000,0.3845,0.0879,0.0879,0.0000,False
3,15,obstacle_shift,mlp_energy_scorer,0.1000,0.7000,6,0.0000,0.0763,0.0000,0.3845,0.0879,0.0879,0.0000,False
3,15,obstacle_shift,transformer_energy_scorer,0.1000,0.7000,6,0.0000,0.0763,0.0000,0.3845,0.0879,0.0879,0.0000,False
3,15,obstacle_shift,oracle_mujoco_rollout_selector,0.1000,0.7000,6,0.0000,0.0763,0.0000,0.3845,0.0879,0.0879,0.0000,False
4,0,obstacle_shift,random_candidate,0.1200,0.9500,0,0.0000,0.1634,1.0000,0.3424,0.4737,0.0745,0.3991,False
4,0,obstacle_shift,geometric_greedy,0.1200,0.9500,7,0.0000,0.1454,0.0000,0.4395,0.1586,0.0745,0.0841,False
4,0,obstacle_shift,nominal_rollout_mpc,0.1200,0.9500,6,1.0000,0.0737,0.0000,0.3469,0.0841,0.0745,0.0096,False
4,0,obstacle_shift,robust_worst_case_mpc,0.1200,0.9500,6,1.0000,0.0737,0.0000,0.3469,0.0841,0.0745,0.0096,False
4,0,obstacle_shift,mlp_energy_scorer,0.1200,0.9500,6,1.0000,0.0737,0.0000,0.3469,0.0841,0.0745,0.0096,False
4,0,obstacle_shift,transformer_energy_scorer,0.1200,0.9500,6,1.0000,0.0737,0.0000,0.3469,0.0841,0.0745,0.0096,False
4,0,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.9500,8,1.0000,0.0645,0.0000,0.3352,0.0745,0.0745,0.0000,False
4,1,obstacle_shift,random_candidate,0.1600,0.9500,8,0.0000,0.0806,0.0000,0.4155,0.0931,0.0931,0.0000,False
4,1,obstacle_shift,geometric_greedy,0.1600,0.9500,9,0.0000,0.1085,0.0000,0.5556,0.1251,0.0931,0.0320,False
4,1,obstacle_shift,nominal_rollout_mpc,0.1600,0.9500,8,0.0000,0.0806,0.0000,0.4155,0.0931,0.0931,0.0000,False
4,1,obstacle_shift,robust_worst_case_mpc,0.1600,0.9500,8,0.0000,0.0806,0.0000,0.4155,0.0931,0.0931,0.0000,False
4,1,obstacle_shift,mlp_energy_scorer,0.1600,0.9500,8,0.0000,0.0806,0.0000,0.4155,0.0931,0.0931,0.0000,False
4,1,obstacle_shift,transformer_energy_scorer,0.1600,0.9500,8,0.0000,0.0806,0.0000,0.4155,0.0931,0.0931,0.0000,False
4,1,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.9500,8,0.0000,0.0806,0.0000,0.4155,0.0931,0.0931,0.0000,False
4,2,obstacle_shift,random_candidate,0.1600,0.4500,3,0.0000,0.2820,1.0000,0.4637,0.5959,0.0416,0.5543,False
4,2,obstacle_shift,geometric_greedy,0.1600,0.4500,9,0.0000,0.1870,0.0000,0.4695,0.2011,0.0416,0.1595,False
4,2,obstacle_shift,nominal_rollout_mpc,0.1600,0.4500,8,1.0000,0.0309,0.0000,0.3578,0.0416,0.0416,0.0000,False
4,2,obstacle_shift,robust_worst_case_mpc,0.1600,0.4500,10,0.0000,0.0964,0.0000,0.3648,0.1073,0.0416,0.0657,False
4,2,obstacle_shift,mlp_energy_scorer,0.1600,0.4500,8,1.0000,0.0309,0.0000,0.3578,0.0416,0.0416,0.0000,False
4,2,obstacle_shift,transformer_energy_scorer,0.1600,0.4500,8,1.0000,0.0309,0.0000,0.3578,0.0416,0.0416,0.0000,False
4,2,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.4500,8,1.0000,0.0309,0.0000,0.3578,0.0416,0.0416,0.0000,False
4,3,obstacle_shift,random_candidate,0.1000,0.7000,2,0.0000,0.1989,0.0000,0.3372,0.2090,0.1208,0.0882,False
4,3,obstacle_shift,geometric_greedy,0.1000,0.7000,2,0.0000,0.1989,0.0000,0.3372,0.2090,0.1208,0.0882,False
4,3,obstacle_shift,nominal_rollout_mpc,0.1000,0.7000,4,0.0000,0.1107,0.0000,0.3360,0.1208,0.1208,0.0000,False
4,3,obstacle_shift,robust_worst_case_mpc,0.1000,0.7000,4,0.0000,0.1107,0.0000,0.3360,0.1208,0.1208,0.0000,False
4,3,obstacle_shift,mlp_energy_scorer,0.1000,0.7000,4,0.0000,0.1107,0.0000,0.3360,0.1208,0.1208,0.0000,False
4,3,obstacle_shift,transformer_energy_scorer,0.1000,0.7000,4,0.0000,0.1107,0.0000,0.3360,0.1208,0.1208,0.0000,False
4,3,obstacle_shift,oracle_mujoco_rollout_selector,0.1000,0.7000,4,0.0000,0.1107,0.0000,0.3360,0.1208,0.1208,0.0000,False
4,4,obstacle_shift,random_candidate,0.1200,0.4500,7,0.0000,0.2768,0.0000,0.5520,0.2933,0.0617,0.2316,False
4,4,obstacle_shift,geometric_greedy,0.1200,0.4500,7,0.0000,0.2768,0.0000,0.5520,0.2933,0.0617,0.2316,False
4,4,obstacle_shift,nominal_rollout_mpc,0.1200,0.4500,8,1.0000,0.0494,0.0000,0.4109,0.0617,0.0617,0.0000,False
4,4,obstacle_shift,robust_worst_case_mpc,0.1200,0.4500,8,1.0000,0.0494,0.0000,0.4109,0.0617,0.0617,0.0000,False
4,4,obstacle_shift,mlp_energy_scorer,0.1200,0.4500,6,0.0000,0.0906,0.0000,0.4013,0.1027,0.0617,0.0410,False
4,4,obstacle_shift,transformer_energy_scorer,0.1200,0.4500,8,1.0000,0.0494,0.0000,0.4109,0.0617,0.0617,0.0000,False
4,4,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.4500,8,1.0000,0.0494,0.0000,0.4109,0.0617,0.0617,0.0000,False
4,5,obstacle_shift,random_candidate,0.1200,0.7000,9,0.0000,0.2070,0.0000,0.4417,0.2203,0.0445,0.1757,False
4,5,obstacle_shift,geometric_greedy,0.1200,0.7000,7,0.0000,0.1512,0.0000,0.4501,0.1647,0.0445,0.1202,False
4,5,obstacle_shift,nominal_rollout_mpc,0.1200,0.7000,4,1.0000,0.0343,0.0000,0.3396,0.0445,0.0445,0.0000,False
4,5,obstacle_shift,robust_worst_case_mpc,0.1200,0.7000,4,1.0000,0.0343,0.0000,0.3396,0.0445,0.0445,0.0000,False
4,5,obstacle_shift,mlp_energy_scorer,0.1200,0.7000,4,1.0000,0.0343,0.0000,0.3396,0.0445,0.0445,0.0000,False
4,5,obstacle_shift,transformer_energy_scorer,0.1200,0.7000,6,0.0000,0.0786,0.0000,0.3469,0.0890,0.0445,0.0445,False
4,5,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.7000,4,1.0000,0.0343,0.0000,0.3396,0.0445,0.0445,0.0000,False
4,6,obstacle_shift,random_candidate,0.1200,0.4500,13,0.0000,0.3186,0.0000,0.4843,0.3331,0.0556,0.2775,False
4,6,obstacle_shift,geometric_greedy,0.1200,0.4500,7,0.0000,0.2466,0.0000,0.4902,0.2613,0.0556,0.2057,False
4,6,obstacle_shift,nominal_rollout_mpc,0.1200,0.4500,4,1.0000,0.0445,0.0000,0.3700,0.0556,0.0556,0.0000,False
4,6,obstacle_shift,robust_worst_case_mpc,0.1200,0.4500,4,1.0000,0.0445,0.0000,0.3700,0.0556,0.0556,0.0000,False
4,6,obstacle_shift,mlp_energy_scorer,0.1200,0.4500,4,1.0000,0.0445,0.0000,0.3700,0.0556,0.0556,0.0000,False
4,6,obstacle_shift,transformer_energy_scorer,0.1200,0.4500,4,1.0000,0.0445,0.0000,0.3700,0.0556,0.0556,0.0000,False
4,6,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.4500,4,1.0000,0.0445,0.0000,0.3700,0.0556,0.0556,0.0000,False
4,7,obstacle_shift,random_candidate,0.1200,0.7000,7,0.0000,0.1900,0.0000,0.5065,0.2052,0.0963,0.1089,False
4,7,obstacle_shift,geometric_greedy,0.1200,0.7000,7,0.0000,0.1900,0.0000,0.5065,0.2052,0.0963,0.1089,False
4,7,obstacle_shift,nominal_rollout_mpc,0.1200,0.7000,6,0.0000,0.0847,0.0000,0.3854,0.0963,0.0963,0.0000,False
4,7,obstacle_shift,robust_worst_case_mpc,0.1200,0.7000,6,0.0000,0.0847,0.0000,0.3854,0.0963,0.0963,0.0000,False
4,7,obstacle_shift,mlp_energy_scorer,0.1200,0.7000,6,0.0000,0.0847,0.0000,0.3854,0.0963,0.0963,0.0000,False
4,7,obstacle_shift,transformer_energy_scorer,0.1200,0.7000,6,0.0000,0.0847,0.0000,0.3854,0.0963,0.0963,0.0000,False
4,7,obstacle_shift,oracle_mujoco_rollout_selector,0.1200,0.7000,6,0.0000,0.0847,0.0000,0.3854,0.0963,0.0963,0.0000,False
4,8,obstacle_shift,random_candidate,0.1600,0.7000,8,0.0000,0.1870,1.0000,0.3451,0.4974,0.0846,0.4127,False
4,8,obstacle_shift,geometric_greedy,0.1600,0.7000,7,0.0000,0.1288,0.0000,0.4463,0.1422,0.0846,0.0576,False
4,8,obstacle_shift,nominal_rollout_mpc,0.1600,0.7000,6,1.0000,0.0744,0.0000,0.3404,0.0846,0.0846,0.0000,False
4,8,obstacle_shift,robust_worst_case_mpc,0.1600,0.7000,6,1.0000,0.0744,0.0000,0.3404,0.0846,0.0846,0.0000,False
4,8,obstacle_shift,mlp_energy_scorer,0.1600,0.7000,6,1.0000,0.0744,0.0000,0.3404,0.0846,0.0846,0.0000,False
4,8,obstacle_shift,transformer_energy_scorer,0.1600,0.7000,6,1.0000,0.0744,0.0000,0.3404,0.0846,0.0846,0.0000,False
4,8,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.7000,6,1.0000,0.0744,0.0000,0.3404,0.0846,0.0846,0.0000,False
4,9,obstacle_shift,random_candidate,0.1600,0.4500,4,0.0000,0.1676,0.0000,0.4314,0.1806,0.0810,0.0995,False
4,9,obstacle_shift,geometric_greedy,0.1600,0.4500,7,0.0000,0.2603,0.0000,0.5715,0.2775,0.0810,0.1964,False
4,9,obstacle_shift,nominal_rollout_mpc,0.1600,0.4500,6,1.0000,0.0683,0.0000,0.4265,0.0810,0.0810,0.0000,False
4,9,obstacle_shift,robust_worst_case_mpc,0.1600,0.4500,6,1.0000,0.0683,0.0000,0.4265,0.0810,0.0810,0.0000,False
4,9,obstacle_shift,mlp_energy_scorer,0.1600,0.4500,6,1.0000,0.0683,0.0000,0.4265,0.0810,0.0810,0.0000,False
4,9,obstacle_shift,transformer_energy_scorer,0.1600,0.4500,6,1.0000,0.0683,0.0000,0.4265,0.0810,0.0810,0.0000,False
4,9,obstacle_shift,oracle_mujoco_rollout_selector,0.1600,0.4500,6,1.0000,0.0683,0.0000,0.4265,0.0810,0.0810,0.0000,False
4,10,obstacle_shift,random_candidate,0.1200,0.4500,11,0.0000,0.3317,0.0000,0.5299,0.3476,0.1826,0.1650,False
4,10,obstacle_shift,geometric_greedy,0.1200,0.4500,10,0.0000,0.1708,0.0000,0.3924,0.1826,0.1826,0.0000,False
4,10,obstacle_shift,nominal_rollout_mpc,0.1200,0.4500,10,0.0000,0.1708,0.0000,0.3924,0.1826,0.1826,0.0000,False
4,10,obstacle_shift,robust_worst_case_mpc,0.1200,0.4500,10,0.0000,0.1708,0.0000,0.3924,0.1826,0.1826,0.0000,False
4,10,obstacle_shift,mlp_energy_scorer,0.1200,0.4500,10,0.0000,0.1708,0.0000,0.3924,0.1826,0.1826,0.0000,False
4,10,obstacle_shift,transformer_energy_scorer,0.1200,0.4500,10,0.0000,0.1708,0.0000,0.3924,0.1826,0.1826,0.0000,False
